version,subject,condition,stim_set,total_choices,gini,entropy,max_choice,choice,choice_num
2A,p239,active,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2A,p239,active,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2A,p239,active,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2A,p239,active,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2A,p240,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2A,p240,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2A,p240,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2A,p240,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2A,p240,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2A,p240,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2A,p240,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2A,p240,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2A,p241,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2A,p241,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2A,p241,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2A,p241,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2A,p241,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2A,p241,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2A,p241,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2A,p241,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2A,p242,active,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2A,p242,active,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2A,p242,active,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2A,p242,active,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2A,p242,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2A,p242,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2A,p242,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2A,p242,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p301,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p301,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p301,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p301,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p301,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p301,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p301,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p301,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p302,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p302,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p302,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p302,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p302,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p302,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p302,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p302,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p303,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p303,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p303,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p303,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p303,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p303,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p303,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p303,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p304,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p304,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p304,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p304,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p304,active,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p304,active,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p304,active,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2B,p304,active,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p305,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p305,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p305,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p305,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p305,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p305,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p305,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,2
2B,p305,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p306,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p306,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p306,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p306,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p306,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p306,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p306,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,2
2B,p306,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p307,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p307,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p307,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p307,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p307,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p307,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p307,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p307,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p308,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,1
2B,p308,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p308,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p308,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p308,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p308,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p308,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p308,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p309,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p309,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p309,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p309,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p309,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p309,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p309,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2B,p309,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p310,active,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p310,active,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p310,active,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,0
2B,p310,active,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p310,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p310,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p310,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p310,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p311,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p311,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p311,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p311,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p311,active,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p311,active,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2B,p311,active,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p311,active,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p312,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p312,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p312,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p312,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p312,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p312,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p312,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p312,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p313,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p313,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p313,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p313,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p313,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p313,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p313,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p313,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p314,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p314,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p314,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p314,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p314,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p314,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p314,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p314,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p315,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p315,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p315,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p315,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p315,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p315,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2B,p315,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p315,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p316,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p316,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p316,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p316,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p316,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p316,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p316,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p316,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p317,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p317,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2B,p317,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p317,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p317,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p317,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p317,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p317,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p318,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,1
2B,p318,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p318,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p318,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p318,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p318,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p318,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p318,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p319,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2B,p319,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p319,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p319,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p319,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p319,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p319,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p319,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p320,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p320,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p320,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p320,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p320,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p320,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p320,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p320,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p321,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p321,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p321,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p321,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p321,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p321,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p321,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p321,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p322,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p322,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2B,p322,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p322,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p322,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p322,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p322,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p322,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p323,active,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p323,active,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p323,active,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p323,active,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p323,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p323,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p323,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p323,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p324,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p324,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p324,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p324,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p324,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p324,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p324,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p324,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p325,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2B,p325,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p325,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p325,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p325,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p325,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p325,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p325,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p326,active,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p326,active,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p326,active,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p326,active,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,0
2B,p326,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p326,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p326,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p326,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p327,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p327,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p327,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p327,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,0
2B,p327,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p327,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p327,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p327,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p328,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p328,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p328,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p328,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p328,active,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p328,active,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p328,active,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p328,active,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,0
2B,p329,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p329,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p329,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p329,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p329,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p329,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p329,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p329,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,0
2B,p330,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p330,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p330,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p330,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p330,active,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p330,active,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p330,active,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p330,active,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p331,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2B,p331,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2B,p331,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p331,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p331,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p331,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p331,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p331,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p332,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2B,p332,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2B,p332,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p332,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p332,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p332,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p332,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p332,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p333,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p333,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p333,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p333,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p333,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p333,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p333,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p333,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p334,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p334,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p334,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p334,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p334,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p334,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p334,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p334,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p335,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p335,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p335,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p335,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p335,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p335,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p335,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p335,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p336,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,1
2B,p336,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p336,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p336,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p336,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p336,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2B,p336,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p336,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2B,p337,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p337,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p337,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p337,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p337,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p337,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p337,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p337,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p339,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p339,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p339,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p339,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
